Name	meiotic_1_quant	meiotic_2_quant	veg_cells_1_quant	veg_cells_2_quant
YGL086W	15.8382	11.8031	13.1455	7.84557
YAL064C-A	0.0	0.130501	0.0	0.0
YLR111W	1.80972	1.75185	0.0	0.0
YER156C	38.453	43.7986	44.8043	46.4276
YCL054W	48.258	47.9713	28.8786	16.9497
YAR002C-A	84.0113	82.5838	112.182	91.216
YAR033W	5.32932	5.89819	4.0164	4.0626
YHR146W	73.9112	76.8466	19.1693	21.1397
YIL140W	2.59488	2.87382	1.65283	2.21365
YAL060W	55.1709	62.5658	39.1335	29.8888
YNL274C	8.55928	8.82052	2.1053	1.77182
YBL105C	8.95522	8.83859	4.04574	4.58999
YJL209W	16.9944	15.5458	5.62555	4.93022
YGR239C	73.2852	71.5032	4.91303	3.49187
YNL261W	18.8292	19.0742	16.8027	7.92516
YJL042W	10.6004	9.03984	0.93786	1.51397
YDL128W	19.2115	22.6696	10.5534	8.03942
YHR005C-A	277.12	271.779	431.1	294.229
YOR393W	2.23082	1.42477	0.027394	0.019103
YBL102W	37.38	34.4706	17.137	15.0142
YDR137W	9.98413	11.0057	12.6663	5.20384
YOL010W	93.6603	100.935	103.074	36.4142
YIR005W	131.004	126.424	76.7896	27.857
YDR098C-A	0.0	0.0	0.0	0.0
YFL067W	0.455206	0.686065	0.943624	0.146225
YDL028C	13.0492	12.4191	4.13338	3.81659
YBL103C	18.0586	18.7517	7.24475	4.22954
YAL053W	124.719	134.483	10.3306	5.84038
YBR129C	61.0093	60.3237	24.8367	14.2305
YHR041C	6.67017	8.94534	15.7533	12.9488
YMR009W	178.121	196.237	43.4197	29.0161
YBL113C	7.18663	6.68197	1.87952	2.15505
YDL224C	12.2639	10.894	2.72615	4.94981
YBR142W	30.3237	25.633	17.9499	15.6364
YGL226W	143.26	172.658	43.5207	170.194
YGR096W	5.06417	5.62248	2.01306	3.21696
YIL150C	4.08948	3.90415	2.54494	1.83011
YBR055C	14.165	12.2241	5.21223	4.23638
YBR188C	16.1385	18.1801	15.6689	8.22411
YCR004C	43.7088	51.3298	28.9115	19.4201
YBR297W	51.4575	50.1659	3.18367	2.1709
YAL059W	122.949	157.527	127.605	61.5507
YLR390W	65.039	60.1269	22.2659	27.3998
YEL042W	24.6898	24.275	13.7375	20.994
YDL240W	4.48772	4.12889	1.07068	1.47873
YBR030W	15.7791	17.1989	9.86753	8.02049
YCR081W	3.04291	2.78167	1.52457	0.937161
YLR226W	21.4679	22.1718	14.7913	8.01745
YBL027W	716.343	744.697	1494.49	1502.34
YDL246C	0.0	0.0	0.0	0.320666
YBL112C	8.134	4.55515	0.0	0.0
YGL094C	7.92964	7.32029	3.88571	3.80525
YLR356W	36.0283	30.3597	2.03355	3.66328
YAL051W	11.8529	11.4087	2.98122	2.416
YHL043W	2.40584	3.62387	1.2191	0.30913
YGR085C	525.615	597.312	762.823	958.527
YGL088W	71.0515	85.8034	58.6987	63.0591
YML043C	21.6914	17.1866	17.731	7.05164
YBL025W	28.4816	34.0461	24.8064	15.3521
YDR183W	20.3354	20.4271	12.5012	8.44211
YDR409W	7.04922	6.90511	1.61996	2.24448
YOR037W	25.3355	28.7651	11.5083	7.64289
YBR021W	16.6467	16.8431	4.35801	2.41148
YHR085W	65.4527	68.5858	67.9079	28.6439
YLL032C	3.26592	3.18804	2.40715	1.93401
YAL037W	6.43873	7.1259	2.57803	1.10065
YBR105C	80.0725	71.6617	1.66756	2.32566
YKL039W	75.446	72.9024	24.3135	28.9953
YGR207C	156.281	155.727	72.1618	26.7718
YPL013C	142.025	169.253	138.45	69.7367
YMR001C	5.38148	5.6392	16.493	12.7088
YCR101C	5.71368	6.69386	7.70118	3.80675
YCR007C	28.8857	27.7017	22.5708	40.3076
YCR011C	19.8112	16.6261	8.02059	7.09283
YCR075W-A	230.891	243.685	115.634	170.398
YAL024C	4.84142	3.69725	2.19791	2.46428
YBL038W	47.1558	49.38	33.3671	15.1195
YHR090C	54.0573	44.2246	18.2476	8.48302
YOL095C	3.96517	4.19849	3.28708	1.49914
YAL023C	23.825	28.9778	13.942	23.7095
YDR004W	28.9702	36.5921	20.6322	10.4766
YBL071C	1.06177	1.6835	1.46734	1.36429
YFR022W	2.63213	2.37492	0.673452	0.708543
YOR115C	40.6394	48.3879	50.4456	36.6366
YLR222C	39.9049	33.4702	22.9715	18.1858
YCL058W-A	333.158	351.58	160.548	102.498
YOR354C	18.9363	18.5619	12.5578	7.69006
YLR446W	10.1722	7.07609	2.18883	2.00935
YBL076C	71.5479	59.5186	46.0921	50.1253
YCR073C	22.5326	20.3889	3.30691	1.90991
YBR067C	259.91	220.464	1.82648	34.1762
YPL052W	27.0671	30.1689	39.326	13.9374
YOR133W	129.845	159.988	171.989	266.72
YDR366C	290.199	221.256	166.278	198.888
YDL076C	18.322	20.207	15.9278	8.89832
YDR407C	5.56704	4.26793	3.68772	2.7849
YJR013W	26.2188	27.5474	13.9072	8.57804
YDR034C	25.3482	21.4329	9.02021	5.74432
YBR291C	35.5184	35.4453	21.2552	12.1326
YPL209C	3.13961	3.0896	4.9148	1.57081
YDL222C	13.0967	18.3313	0.514368	0.298902
YCR008W	43.6526	40.2484	10.6737	8.01561
YDL173W	44.2321	47.9448	25.1271	17.713
YJL098W	22.9089	22.9731	9.67932	6.333
YBR184W	2.77002	2.14384	3.9466	1.16847
YLR035C	3.23718	3.0664	1.85765	1.39287
YCR090C	52.5606	50.6653	117.857	80.4855
YAR003W	19.7078	24.3074	17.4998	8.27995
YDL235C	390.198	449.325	133.459	84.8221
YNL048W	17.8396	17.1456	12.8942	9.6898
YDR184C	63.3111	66.8932	31.3508	17.7326
YER067W	332.187	293.512	2.09961	5.3397
YBR010W	1523.41	1545.63	3112.76	1551.2
YPL162C	10.6885	11.8916	11.7711	6.25394
YGL153W	22.1886	21.5839	12.2074	8.85303
YAL037C-A	64.0678	73.7418	0.0	0.0
YBR268W	134.574	170.259	79.0259	73.8729
YPL038W-A	578.099	375.373	170.291	267.815
YBR175W	15.0252	17.6142	32.5717	15.608
YBL033C	56.9202	64.1221	12.5393	7.32536
YER140W	13.9928	13.4424	6.50229	4.43409
YJL203W	19.2995	19.3712	8.45425	5.48406
YMR090W	60.2303	62.0437	15.514	8.71085
YBR125C	17.3035	19.6127	16.4502	10.9914
YHL046C	9.45072	6.86718	0.0	0.948299
YDR210W	1222.81	1380.26	1723.6	1159.32
YLR078C	45.3679	49.0243	42.0084	27.1563
YER106W	5.48484	4.85635	0.884598	0.185056
YBR248C	42.3527	48.2253	34.1123	19.2146
YBR159W	29.4055	32.877	58.4418	45.9239
YER188C-A	0.486842	0.51759	0.0	0.0
YIL164C	31.0945	43.3113	31.8957	4.87807
YAL003W	743.901	888.366	655.11	785.94
YBR214W	14.9528	14.7327	0.327745	1.58458
YGR220C	34.9559	37.4155	31.802	21.6319
YDL035C	34.7573	29.6906	8.18253	6.37847
YGL194C-A	651.916	606.969	62.4678	58.8654
YCL044C	9.97317	8.51855	2.4096	2.75323
YHR143W-A	5487.2	5369.59	3023.25	2337.76
YAL036C	47.1334	51.2877	58.9389	38.2399
YGR075C	14.1837	15.8235	12.1701	3.30976
YBR050C	301.086	259.881	0.152008	0.476995
YCR050C	0.265443	0.695738	0.489114	0.0
YDR208W	32.7948	22.5081	8.40954	8.90812
YCL043C	89.6397	80.9818	29.5895	54.5809
YJR028W	0.0	0.0	0.0	0.0
YLR351C	22.7927	25.4416	39.4841	24.5462
YDR214W	125.927	141.547	23.2672	21.3125
YJL082W	10.1365	11.3393	1.49782	1.73381
YBR088C	35.1787	26.4231	48.1183	64.4856
YNL022C	31.0483	35.0191	33.8426	17.0181
YJL090C	18.1854	15.4681	3.33521	2.72329
YAL034C	15.1168	14.0626	1.26345	1.55718
YBR182C	16.0395	20.8157	9.2515	5.16838
YBR212W	16.3013	16.5231	1.89483	2.38986
YCR108C	2.94948	4.3648	0.0	0.0
YAL064W	11.3724	9.14457	0.748395	0.0
YGR062C	27.3268	26.963	13.8877	7.30667
YDR406W	6.5661	5.94085	0.799205	0.59009
YOL043C	14.853	13.5544	4.17792	3.36858
YLR128W	5.84717	6.4494	1.82172	0.798494
YAL015C	10.3819	12.3399	10.7079	5.22039
YBR035C	33.0238	30.7206	24.4661	23.6968
YER007C-A	100.686	128.177	75.9369	66.9487
YHR205W	18.7084	13.7703	4.0086	5.80984
YGL229C	4.58713	3.51839	0.515067	0.313122
YIL172C	10.5333	8.82839	2.07003	0.738968
YPL243W	77.1633	79.5181	70.3489	35.4578
YCL069W	3.69336	3.27769	0.129315	0.0
YBR285W	86.189	78.795	2.52086	1.9776
YGR186W	27.9529	23.0904	8.55966	7.16265
YPR182W	302.018	371.716	80.5312	103.931
YCL040W	48.6798	61.1672	1.58183	1.55725
YGR282C	861.533	810.066	152.687	171.531
YDR177W	122.156	145.545	93.9604	61.8952
YDR027C	18.8122	15.9171	5.99812	4.65298
YDR374W-A	346.915	367.164	92.5409	64.5312
YDL161W	11.9312	12.6462	9.43699	7.76554
YGR181W	73.3725	66.898	64.9294	112.001
YBR114W	22.3976	19.5001	3.96779	3.42744
YFL027C	10.3888	11.8268	8.36467	3.4638
YLL042C	25.6894	26.0882	11.5901	5.7615
YGR168C	28.7191	31.8053	20.2147	8.95144
YBR057C	31.0142	23.9728	7.77495	10.1268
YBR167C	73.2859	54.0474	22.2397	21.1477
YIL123W	11.3113	11.6719	8.36664	14.4222
YAL040C	15.4529	13.1906	4.33405	7.07914
YDR090C	39.8124	41.3414	6.91346	5.05901
YAR029W	207.458	176.877	114.452	63.848
YPL119C-A	64.5655	47.7737	7.93136	7.90106
YLR043C	360.241	313.949	842.108	867.815
YBR082C	658.512	568.231	135.233	206.967
YKL185W	6.03749	4.88063	8.91525	11.9245
YEL031W	24.0488	24.2971	7.87446	11.3649
YKL143W	65.0744	70.442	40.3267	20.0761
YFL066C	0.0	0.007909	0.0	0.0
YMR106W-A	99.0005	108.222	21.528	7.90106
YBR014C	43.5007	44.3837	44.4459	24.9294
YIL143C	33.1965	37.2258	7.08889	6.11006
YIR009W	50.7513	60.76	22.7013	14.6489
YBR062C	57.8209	57.5408	19.1001	9.57301
YAR035W	35.2078	39.8697	0.016068	0.044819
YAR028W	9.52582	12.9715	28.6991	14.3585
YDR231C	37.2679	43.1557	17.5835	7.40106
YJR031C	4.96986	4.15599	3.81109	3.24019
YOL032W	98.6799	103.736	15.019	8.7759
YDR068W	39.4418	39.1308	13.9123	8.33248
YDR175C	18.1801	22.9403	18.1453	14.8861
YPR049C	14.483	14.7174	2.38536	1.33564
YDL113C	21.0424	21.1922	2.94437	3.32883
YJR130C	18.9726	18.5629	9.30276	3.23744
YBL095W	28.3495	33.3493	23.7632	22.3109
YDR338C	11.6573	11.3615	4.37688	3.36175
YER042W	453.704	370.689	29.3386	24.3904
YEL072W	33.7826	36.2269	3.92119	2.09633
YBL093C	153.856	178.446	88.9246	48.0327
YGL036W	18.3698	13.4345	2.9265	2.78653
YKL190W	59.4127	76.2066	35.6641	23.6316
YDR488C	2.3166	2.93849	1.57379	0.932078
YMR325W	4.33365	2.61106	0.288786	0.162602
YDL206W	18.2156	15.1692	1.37232	1.07657
YIL152W	18.7887	18.8929	3.62753	3.10649
YAR009C	4.02838	2.53861	5.07364	4.70081
YDR207C	3.58556	3.43657	2.1013	2.73281
YCL001W	93.9125	95.7509	97.4648	73.8636
YBL078C	473.861	533.06	16.5353	14.0711
YDL167C	23.1396	24.582	24.7067	14.6214
YMR147W	7.95948	10.0077	3.24525	2.92919
YBL108C-A	3258.34	4402.1	5330.57	3956.17
YPR156C	9.93839	9.5345	5.15593	7.20227
YBR166C	24.0414	23.3622	23.523	13.5258
YAR014C	20.0128	21.6684	9.89154	6.59491
YMR190C	3.43299	2.8818	1.2744	1.31067
YDR238C	19.3083	19.9409	20.1371	15.2288
YGL029W	85.9699	112.551	72.2353	44.7369
YOR188W	4.34957	3.77483	2.68076	3.05779
YKL098W	11.0383	12.9301	8.94941	6.26532
YDR353W	49.9617	52.5288	43.1465	42.5973
YBR194W	48.4277	58.5497	41.0932	20.3253
YBR282W	92.6744	102.766	67.2987	38.0966
YJL061W	13.352	13.0522	14.7432	8.42233
YKL074C	24.6466	27.9463	23.6414	10.8178
YCR021C	35.0476	39.6675	0.933965	0.705551
YNL194C	34.0844	46.7669	0.088864	0.24787
YBR069C	9.30214	10.8151	5.65465	5.15683
YNL326C	33.6739	36.5899	21.1042	10.363
YDL230W	14.7646	18.2516	4.11449	3.86127
YCR105W	23.2546	23.4189	2.61491	0.632127
YER151C	29.0471	23.2309	5.93724	7.21879
YDL008W	31.1816	36.3388	24.6074	15.849
YJL008C	42.472	43.2385	40.9905	33.6756
YBR091C	128.632	138.413	180.952	110.696
YHR021W-A	0.614308	0.219154	0.565971	0.197333
YBR249C	173.352	179.229	209.74	154.642
YDR456W	25.7145	23.5567	6.59877	6.17633
YGR050C	18.6271	22.8774	4.63087	4.179
YDR524W-C	84.711	90.566	17.839	24.8791
YHR141C	2735.76	3112.61	9631.26	8972.72
YDL242W	0.228147	0.675247	0.0	0.0
YPL255W	9.4597	8.46898	9.21292	6.22295
YDL180W	21.0553	20.0828	10.9355	6.96951
YOR337W	14.7353	14.3493	5.77206	3.68459
YNL068C	6.97255	5.56951	4.13722	4.43177
YDR533C	74.5409	50.2053	16.5839	10.5131
YBL111C	0.0	0.0	0.0	0.0
YPR034W	13.4203	17.3661	12.5551	10.8493
YEL044W	73.7983	89.2924	83.8426	65.9155
YDR334W	14.6841	13.1496	3.62393	3.82371
YOR210W	3984.94	3768.58	2104.2	1702.62
YER011W	15.0668	14.0242	0.357718	1.64242
YGL117W	81.2859	98.0722	53.4016	2.89302
YPR121W	8.13534	8.10651	7.77796	3.34835
YPL010W	123.235	132.318	158.216	106.073
YGR238C	15.8712	12.7046	2.53932	1.81309
YIL013C	35.9466	34.9133	2.10599	2.67197
YDR005C	57.3882	65.7775	11.8082	9.88096
YOR164C	32.5896	33.1914	55.2914	40.8276
YNL223W	19.8787	20.5766	2.57253	1.67869
YIL023C	34.7865	48.9254	17.9454	11.3061
YAR068W	67.0227	46.9984	21.5306	56.9232
YER073W	72.9117	87.4683	30.3906	47.8643
YBR001C	16.3135	15.0682	0.891275	0.388443
YEL050C	50.2416	49.244	44.8861	46.9418
YNR046W	150.325	140.358	93.1613	95.709
YDL108W	21.4999	22.6963	17.1149	9.20848
YGR177C	21.8348	27.1422	7.59809	11.8839
YJL145W	18.8451	20.7047	40.6229	26.3109
YPL221W	22.1695	24.6693	5.49592	4.48072
YDL057W	9.65847	10.3183	4.62721	2.64753
YOR384W	26.6284	31.3328	0.095305	0.0
YNL080C	37.9196	33.5985	4.34986	7.40405
YML085C	14.358	15.1678	14.9467	17.91
YBL049W	124.937	151.237	1.22175	0.486834
YMR120C	205.448	248.553	113.978	131.177
YCL026C-A	15.6278	17.1488	30.1132	7.9587
YGL169W	54.513	57.932	20.129	14.8251
YFL026W	10.4725	11.4231	3.26028	1.55452
YNL323W	20.1824	20.7756	11.9812	9.80517
YLR355C	467.639	493.283	151.393	306.7
YCR089W	5.03219	3.41715	0.426393	0.621298
YDL012C	62.3194	49.7439	29.4944	54.8459
YAL055W	11.4454	15.1856	2.08907	3.191
YBR278W	34.0363	38.1992	17.9306	9.93428
YKL144C	55.7915	65.1848	53.6494	35.1121
YAR071W	79.0698	80.6455	7.27068	5.62529
YBR027C	62.9592	32.3187	15.4447	19.5818
YBL104C	8.09405	7.1945	3.38546	3.21859
YDL208W	557.331	564.062	339.483	283.819
YBR261C	14.4973	14.1548	12.2692	13.3088
YHR114W	6.27662	6.63462	3.2641	2.58372
YDL219W	41.0266	38.1775	57.8642	36.0449
YFL041W	51.1681	52.7274	7.77747	4.34377
YAR023C	191.912	330.572	511.494	512.878
YGL195W	11.7758	10.5431	5.85651	7.73351
YGL115W	53.3294	57.641	56.0653	36.6364
YBL085W	9.65082	9.97093	4.97878	3.98506
YCR087C-A	107.222	129.38	94.1794	105.078
YBR250W	7.26307	6.51879	1.05831	0.737984
YGR201C	15.1901	14.0993	2.24735	2.08952
YDR363W-A	914.645	891.858	543.175	333.879
YLR175W	159.994	179.582	198.625	145.253
YIL134W	10.1575	10.3103	14.2338	7.11089
YLR051C	176.411	171.072	76.909	40.3488
YBL050W	77.709	88.0507	32.7156	27.6605
YBR150C	20.8348	18.7611	1.21968	1.5403
YDL223C	11.4959	10.6813	0.766243	0.351527
YIL045W	18.6303	14.1532	3.34759	2.17081
YER058W	22.196	23.4169	16.9101	13.7115
YBL092W	1917.29	1742.76	2168.53	3190.08
YIR028W	74.422	78.8887	0.105479	0.0
YOL051W	25.5448	24.0041	2.66269	4.81743
YMR128W	21.3019	18.2681	8.30794	5.91344
YDR129C	41.4303	50.0843	27.5504	19.7563
YBL066C	8.69098	8.23586	0.975534	1.27152
YNL097C	25.1369	30.5411	9.25654	8.22867
YBL091C	20.7072	23.3135	14.459	16.3643
YGR013W	13.6903	12.5452	4.60794	4.15831
YDR182W-A	119.772	76.497	12.4335	17.3405
YDL085W	17.3228	16.1183	0.188997	0.029287
YLR162W	7.16999	3.75041	34.5954	71.0434
YBR160W	65.9753	75.5997	42.167	23.0584
YBL090W	60.5723	73.4768	62.6055	36.6428
YHL048W	10.1444	12.0579	3.18713	1.45102
YBL087C	539.884	651.32	1799.23	1517.06
YDL153C	46.0313	49.6709	36.5863	23.5224
YBL041W	103.401	104.855	43.4763	39.2842
YBR242W	85.7311	100.678	46.8732	29.6828
YDR370C	15.6792	15.1648	15.0465	7.76091
YCL019W	0.065643	0.0	0.0	0.535997
YLR360W	15.5597	14.5845	11.1142	6.80043
YLL034C	26.9591	24.7176	18.9124	10.9168
YBR185C	34.8706	33.1821	15.0951	9.76446
YER085C	1.1922	1.51224	1.50024	0.448352
YPR114W	24.0336	19.8133	12.4858	22.0142
YMR072W	113.557	114.609	69.5872	79.8206
YGR093W	19.115	21.8799	18.7834	8.1365
YDR186C	69.0464	65.6672	9.10859	10.3161
YBR301W	4.6108	3.72502	0.0	0.0
YER138C	0.0	0.0	0.0	0.0
YOR176W	13.4164	14.5556	13.2879	19.0171
YBR126W-A	1555.77	1716.07	1695.25	1739.91
YBL071C-B	18.2309	21.6796	75.5839	11.7126
YBR293W	24.771	23.796	3.67134	2.11037
YBR193C	10.1583	10.8169	6.76885	5.00908
YDR313C	70.5357	76.376	5.67684	4.05841
YDL104C	2.72844	2.78106	3.89032	1.66943
YJL184W	59.9674	82.315	46.5882	32.6538
YBR092C	14.3075	16.3767	44.7804	75.174
YAR008W	19.9236	22.1303	18.8601	12.6594
YDR145W	29.1602	26.9776	11.4888	9.8511
YBL060W	16.1629	14.1941	5.60776	4.12333
YPL043W	42.7395	37.7186	28.4059	21.1572
YMR269W	29.7313	28.3168	13.7431	12.9534
YBL048W	431.048	268.881	3.7344	0.651024
YFL056C	33.1986	40.1717	5.95372	3.11341
YFL002W-A	12.4209	12.9678	7.6151	5.03129
YDR098C-B	4.45189	2.93631	1.30658	1.30034
YDL244W	1.60289	2.16785	0.128758	0.0
YDL065C	31.8501	30.1487	15.9395	10.4888
YJL109C	35.5008	28.1294	15.0461	14.4848
YDR032C	9.23378	10.3137	5.33595	3.80392
YJR043C	6.80728	6.39563	10.7929	9.05928
YAL029C	9.75267	7.82051	8.94855	9.22103
YMR166C	6.07265	5.78297	2.07468	2.98832
YBR295W	21.0858	15.7477	1.62835	1.08768
YPL194W	2.41408	2.37078	1.41243	1.10005
YKL183C-A	2.97772	3.30495	0.0	0.0
YDR079C-A	733.926	720.899	469.62	458.819
YDL045W-A	146.112	112.49	50.1714	54.2034
YGR056W	12.8723	10.6038	4.00965	4.26215
YOR351C	4.38694	4.26216	0.164013	0.0
YMR034C	11.6652	12.0436	1.57479	0.886222
YDL077C	4.63098	3.92647	3.5379	2.21476
YOR307C	35.3923	29.7995	16.5658	12.2098
YCL025C	767.043	662.488	5.48866	16.3911
YOR043W	59.6554	53.5338	15.5245	16.6161
YDR393W	15.3739	14.892	12.4026	5.91084
YBR164C	53.4003	57.2212	113.791	66.6293
YGR068C	12.0758	13.9995	1.7747	2.04464
YJR075W	41.1178	40.5987	27.6917	24.8396
YMR035W	12.4765	15.7198	18.9869	8.30189
YBL017C	7.88129	7.18668	4.73521	5.62228
YPR008W	36.8005	33.2983	4.06635	4.31982
YKR005C	6.24756	6.23626	0.83404	0.704039
YBL059W	18.3675	16.8164	7.02349	4.04057
YHR017W	34.3023	37.5773	17.1097	12.1325
YLR427W	13.0998	15.2563	6.10064	3.9198
YBL057C	33.3572	32.5987	70.8972	49.1689
YOR212W	4.66659	6.10092	1.8538	1.11372
YBR280C	6.46426	6.5084	1.01596	0.830601
YGR125W	27.1971	21.62	4.42154	4.94457
YNL267W	14.0977	11.1135	5.13612	5.1657
YDL146W	15.2443	15.0445	3.58994	3.21624
YDL111C	54.5274	51.4344	22.0202	31.5265
YBR299W	26.5258	17.1166	0.687441	0.493612
YBL047C	14.8176	13.9194	4.04743	5.95778
YBR094W	10.0556	8.90052	7.67802	5.9602
YPL022W	13.4998	12.0254	5.37505	4.02112
YLR188W	7.39714	8.49588	4.72576	5.10897
YLR154C-G	16131.2	16546.9	22067.5	26107.6
YBL055C	23.3506	24.4832	19.3641	8.39655
YMR007W	3.13953	3.06333	2.225	1.24124
YCR035C	54.011	61.7127	47.1659	23.7817
YJL093C	9.40789	9.19179	4.29391	2.84955
YIL142W	69.677	77.988	53.7939	46.2881
YLR155C	0.0	0.0	0.0	0.0
YEL036C	22.0486	28.8642	18.3534	21.3473
YLR340W	273.608	178.872	251.54	608.874
YDR201W	30.7439	35.2954	30.6754	19.014
YGL031C	926.634	946.059	2742.4	2309.85
YMR106C	3.31999	3.04554	1.75259	1.49503
YCR068W	8.02366	11.721	0.79917	0.990723
YBL052C	4.88779	5.00503	5.59331	4.21709
YDR261C-C	0.0	0.023813	0.0	0.0
YBL082C	9.48825	9.7698	5.66398	8.04355
YBR237W	17.6238	16.6363	4.04263	2.26229
YBR128C	10.549	10.4733	3.19323	1.91602
YBR022W	14.5095	16.073	16.0106	7.72934
YCR003W	43.4221	38.8673	56.4612	27.0555
YCR020C-A	246.262	267.168	136.665	145.928
YBR080C	22.2215	20.2851	6.48521	6.63806
YDR302W	61.9041	58.4326	43.508	26.3733
YBR115C	15.8849	14.9043	5.5194	7.42864
YCL011C	69.0412	71.1922	62.326	47.5306
YDL121C	87.1595	88.0594	156.814	99.594
YDL010W	35.024	32.7065	6.20855	7.65617
YCR048W	25.3065	28.9366	3.38796	6.44555
YBR270C	18.3713	17.8097	4.95591	2.87014
YLR419W	4.89487	3.95021	3.99778	2.9939
YDL084W	119.291	124.044	174.965	123.74
YDR534C	65.1076	53.5537	0.32701	0.334448
YDR540C	23.4276	20.7567	13.9707	6.30785
YBL003C	460.249	446.343	2256.5	1306.47
YPL047W	104.787	145.231	195.356	99.794
YMR092C	24.5987	31.13	24.9705	15.8227
YDL178W	67.9085	84.6442	43.7321	23.0949
YHR189W	2.47316	6.13436	1.62432	0.880973
YMR175W	1271.98	1868.44	16.0289	12.4193
YBR047W	84.2417	79.2488	15.9368	1.60848
YAR031W	0.342284	0.418663	0.540603	0.439806
YAL039C	62.7935	76.8195	10.9824	12.7033
YLR283W	19.9039	18.6502	7.80062	5.61505
YJL125C	39.7039	42.888	33.9946	18.0719
YDR142C	19.6379	22.5843	7.56905	5.60219
YAL014C	16.8567	21.4593	7.37128	6.51351
YBR101C	254.936	260.673	52.7275	40.9116
YHR132W-A	191.988	233.15	62.6871	47.6113
YDR240C	15.3453	15.5767	14.529	7.31078
YHR193C	338.313	343.637	393.862	581.23
YKL068W	11.3189	9.76394	7.64825	7.5825
YBL039W-B	526.85	392.22	179.158	127.837
YBR207W	65.9537	71.9266	14.1167	6.16133
YBL044W	0.864031	0.843058	2.20443	3.41601
YBR110W	40.8331	47.3393	16.7731	9.09095
YBR146W	32.9977	34.011	40.9654	28.1853
YNL331C	12.0738	13.0488	5.52408	4.27243
YDR283C	9.83552	7.44158	2.82848	2.56107
YDR243C	7.74237	7.97566	7.55106	4.18029
YGR108W	1.68223	2.10371	25.8978	16.2463
YBR153W	18.7864	18.6375	18.2698	11.3151
YHL024W	25.2284	25.7385	0.154057	0.085942
YDL082W	336.71	300.172	587.648	617.46
YCR022C	2.58072	2.42873	0.0	0.0
YJL200C	34.0704	34.2837	25.7582	12.7183
YDL198C	58.4894	49.9008	42.3598	16.7458
YBR063C	37.4561	29.0836	7.73239	4.29675
YPR190C	37.6276	34.4758	17.3015	14.8855
YDR482C	57.4169	78.5766	18.0788	13.636
YPL222W	12.0401	14.3391	0.866244	0.962012
YEL024W	139.186	187.515	73.1617	39.425
YBR165W	35.1852	41.0057	24.2563	14.7567
YNL090W	34.3053	37.7968	45.183	22.4876
YMR144W	4.39626	5.0484	13.1706	7.35781
YBL042C	12.0912	11.6634	8.77915	5.74464
YGR264C	66.2111	66.1358	59.4719	51.1476
YPL236C	15.2568	16.503	7.24376	4.71451
YLR409C	34.5451	34.6489	25.6657	16.3868
YDR511W	50.7334	45.2448	14.1902	15.244
YCR031C	434.631	370.825	573.195	887.872
YML007W	60.2642	58.9161	12.1862	8.71255
YAL013W	12.0844	15.4269	4.15532	4.70338
YKR049C	166.354	189.923	10.355	11.4998
YDL140C	20.0334	17.4898	4.36742	8.20072
YBR133C	6.92499	6.9652	4.73614	4.62187
YBL079W	16.5037	12.2549	7.2749	5.89859
YGR138C	83.7466	63.1026	9.55039	14.7605
YKR042W	142.039	143.612	41.9339	69.5087
YDR084C	17.0387	18.1157	17.8216	18.6993
YIL128W	11.6487	9.26826	6.36355	5.70735
YHR044C	4.13394	4.16781	3.83315	1.8029
YMR258C	46.559	52.0839	9.24793	7.74435
YBR139W	21.052	19.1142	2.07707	2.89679
YGR118W	868.789	999.326	2693.0	2185.93
YCL064C	5.93428	4.74522	41.3943	14.3961
YPL208W	13.8016	14.1168	14.6708	9.31013
YBL005W	4.19799	3.74765	2.47879	1.84982
YCL050C	120.118	98.6847	28.0484	55.8094
YJR064W	93.2177	92.1391	81.3456	60.6793
YFL003C	4.11381	3.43943	0.951082	0.369973
YOL073C	17.4025	22.102	6.68892	6.16261
YDR435C	18.0828	17.1858	3.63849	3.80582
YBR147W	40.237	40.5287	2.81926	0.380505
YBR151W	39.2866	46.2192	24.1163	16.9909
YDR162C	36.4922	40.8913	32.0559	14.1087
YER187W	17.7059	21.2904	13.9113	10.8556
YDR351W	52.0558	45.1308	9.84427	6.20594
YBR284W	3.32748	3.36207	0.924454	0.625686
YBR155W	15.592	13.9271	9.63023	10.476
YBR220C	11.156	16.6577	15.3989	7.97149
YLR165C	21.5008	21.7401	10.1875	6.94612
YDL120W	26.9201	25.6282	27.6636	24.3904
YOL060C	19.9273	18.0996	2.32121	3.21555
YGR129W	13.6921	16.1703	16.9905	6.53678
YNL262W	5.32415	3.65489	1.5575	2.29249
YNL322C	66.1882	61.9994	11.4989	14.7447
YER038W-A	3.68292	4.93962	0.2225	0.93093
YNL211C	300.387	299.524	177.89	90.521
YER160C	1.66697	1.08619	0.202889	0.186012
YKL171W	12.0618	11.1436	0.99954	1.12162
YBR162C	22.3269	23.2728	27.0879	48.9407
YDR399W	516.723	607.997	601.447	396.539
YBR162W-A	2460.43	2516.87	1354.89	1176.89
YBL029W	137.428	106.411	9.06517	19.6563
YBR179C	13.1024	12.125	4.89145	4.19133
YOR020C	1113.58	904.529	541.851	515.791
YNR019W	84.3775	63.5256	10.8674	33.6052
YHR007C-A	294.313	202.931	31.5144	76.9154
YJL163C	17.4583	18.5401	1.29499	0.888695
YBR169C	69.5855	76.4971	1.27282	1.15384
