Name	Hy2489_1_quant	Hy2489_2_quant	P6_1_quant	P6_2_quant
NCU05015	0.152213	0.239703	32.7795	59.2462
NCU06929	82.123	65.6854	39.5112	49.3794
NCU05016	11.4404	7.13994	18.4241	22.7335
NCU05017	18.0155	20.6393	7.31733	9.68566
NCU05019	0.0	0.085038	0.088991	0.109564
NCU05020	1.62868	3.63433	12.4531	16.5978
NCU05022	0.0	0.15301	0.656944	0.807778
NCU05024	0.945736	0.450376	25.2792	32.4784
NCU05025	11.7761	9.95924	5.64969	4.74903
NCU17150	0.288651	0.89216	3.6901	5.43691
NCU11219	2.29209	2.65868	2.3513	3.20685
NCU05027	53.9469	67.9585	49.7979	52.4184
NCU05903	123.47	194.02	121.297	291.94
NCU05029	12.8464	25.2197	8.30707	10.1896
NCU09576	7.06134	7.73355	5.23684	5.80476
NCU05030	0.403196	0.636509	4677.23	3880.66
NCU02298	0.0	0.0	0.0	0.748221
NCU05032	1728.59	3592.08	342.552	373.132
NCU05033	52.5376	47.4538	20.4989	26.8598
NCU05039	0.435402	0.892639	143.934	217.038
NCU05040	14.6981	10.0718	9.24245	12.9951
NCU17145	0.0	0.0	0.0	0.0
NCU04540	79.037	43.1818	41.8103	50.4464
NCU05041	57.1205	67.4351	77.1663	85.8649
NCU05044	5.28719	2.66715	4.3009	5.07136
NCU05047	0.655744	0.40727	5.18908	3.86589
NCU05050	70.7344	52.9598	4.01349	4.79625
NCU05052	0.0	0.0	0.0	0.0
NCU05051	8.55585	9.37713	6.46273	8.64145
NCU05053	14.966	15.1486	33.7045	46.2339
NCU05056	0.0	0.059585	5.43625	6.39179
NCU05058	18.0348	6.60116	2.57401	7.34315
NCU06039	23.1535	22.2896	25.1369	26.409
NCU05060	4.74369	3.2047	9.98826	16.5328
NCU05061	2.32112	8.5966	14.0088	15.3694
NCU05063	2.78231	2.48723	30.6533	34.887
NCU05064	44.5517	36.7719	84.8237	107.309
NCU05066	43.2246	49.4763	49.066	56.067
NCU10911	9.81675	4.59961	7.81101	9.89463
NCU10697	2.58919	2.85661	4.59572	5.25713
NCU05069	4.55214	16.2288	89.9222	103.488
NCU05070	17.9437	49.2711	64.7388	54.3835
NCU05071	0.137552	0.434106	8.70676	10.8559
NCU05073	0.0	0.0	2.7378	5.03264
NCU05074	6.90109	3.94995	21.84	27.9424
NCU05076	95.2164	115.651	46.0487	47.973
NCU06144	9.21488	10.5326	20.0716	28.3657
NCU05077	281.919	180.718	174.978	218.361
NCU17143	0.0	0.0	6.52893	7.74449
NCU05081	0.0	0.0	1.84484	1.47628
NCU05082	0.219349	0.171122	105.793	129.355
NCU05083	0.896942	1.71685	11.5197	9.70432
NCU12144	0.0	0.110809	13.3461	14.9829
NCU02245	19.4146	20.9526	15.7441	25.1222
NCU05086	0.032715	0.026191	1.26083	2.71121
NCU05089	340.757	109.704	28.1945	39.2638
NCU05092	0.0	0.0	199.16	237.725
NCU05093	0.064468	0.0	45.8362	61.506
NCU05097	0.178679	0.21288	40.8529	48.2181
NCU05098	0.0	0.0	37.066	38.9387
NCU05099	0.0	0.145553	2.64848	5.55611
NCU05101	0.303184	0.238745	3.79565	7.47222
NCU05104	0.0	0.148385	9.7438	12.1893
NCU05106	0.0	0.0	1.60183	2.19128
NCU05108	0.131232	0.0	1.52873	3.89739
NCU04548	6.78772	5.49914	3.63467	5.24136
NCU05110	0.0	0.0	2.46998	4.23574
NCU05111	0.0	0.0	1.47326	0.0
NCU05112	0.0	0.0	12.469	19.5951
NCU05115	1.45337	1.50363	3.22955	4.49898
NCU05122	1.28921	3.60952	0.617877	0.189967
NCU12137	1.07649	0.531053	17.0272	23.0233
NCU05848	0.258482	0.273862	0.640915	1.05244
NCU17138	0.0	0.0	0.06026	0.074228
NCU05127	16.4363	18.0368	6.63786	6.51327
NCU05128	3.30159	1.85101	18.9966	10.5715
NCU17136	36.1725	19.5382	12.4959	10.8285
NCU05132	51.2027	73.7163	59.3026	80.6104
NCU05133	81.2788	142.907	624.846	948.994
NCU05134	350.543	339.879	1163.77	1761.88
NCU05135	14.4063	35.0553	16.9295	23.5362
NCU05136	645.196	803.423	238.929	319.848
NCU05137	412.443	731.508	148.801	221.044
NCU06017	114.382	106.567	61.5644	60.394
NCU10883	39.1132	18.7622	43.8093	51.024
NCU05143	32.2527	10.2861	38.1095	43.62
NCU05145	36.0933	25.1469	14.6283	16.6781
NCU05149	2.61087	4.42895	35.1144	46.5128
NCU17135	0.084398	0.402487	3.76584	4.20854
NCU12132	0.0	0.0	0.094055	0.347368
NCU05155	0.156931	0.123486	92.2824	141.917
NCU05156	9.72968	5.80267	18.1471	22.5159
NCU05157	19.1322	15.4665	25.0689	26.0198
NCU05915	1.84244	4.35216	1.73509	2.67187
NCU05916	28.3856	19.479	6.46993	6.81058
NCU05917	35.1897	23.396	11.5338	9.58939
NCU05920	4.7436	2.57515	18.4441	22.0518
NCU05921	22.6807	21.3541	9.93338	11.858
NCU05922	215.021	96.9739	41.8599	26.5768
NCU05923	0.495098	0.791361	202.355	255.053
NCU05758	0.295695	0.588418	33.7264	9.84121
NCU05924	0.13654	0.215487	1.70554	2.3788
NCU05926	23.5712	14.5408	17.6901	24.6971
NCU05928	0.0	0.300464	56.4928	59.6742
NCU05933	2.82912	1.87262	13.7643	15.8003
NCU05934	8.1813	7.98375	24.624	34.2693
NCU05946	14.0682	7.83508	982.702	1458.39
NCU05947	0.0	0.0	0.728261	1.75589
NCU05948	0.357518	2.10658	10.3898	9.58858
NCU05950	100.509	84.8477	57.1691	76.6941
NCU05951	3.76728	8.56411	20.2429	22.8238
NCU05952	0.071504	0.398542	49.476	49.3231
NCU05955	1.7348	3.97919	8.09832	10.6892
NCU05961	9.96567	15.5915	10.5055	10.9612
NCU05962	0.0	0.0	6.58225	20.309
NCU17127	0.248138	0.392286	3.30001	5.83902
NCU05965	8.40638	9.86396	12.2687	11.7896
NCU05966	8.46546	7.08082	6.3359	9.68366
NCU05969	14.8379	15.7701	9.4187	12.1304
NCU10046	239.58	175.684	160.781	146.384
NCU10049	16.1051	19.3874	47.2377	52.6029
NCU05970	53.6603	45.6189	16.8347	23.546
NCU05971	30.5979	42.2522	16.6778	14.5785
NCU09062	11.9248	6.20328	47.6906	51.6329
NCU05974	1211.17	861.084	59.0541	67.315
NCU11216	18.5997	7.26749	454.241	666.362
NCU05977	42.261	4.70583	229.945	202.029
NCU05978	4.29694	1.52362	138.904	158.981
NCU05979	14.4694	15.05	25.1281	27.922
NCU05980	0.463099	0.0	1.4865	2.00228
NCU05981	0.0	0.0	0.0	0.0
NCU05982	24.186	27.7339	8.1959	11.257
NCU05983	48.9582	43.4276	11.5984	14.1925
NCU05985	40.6592	64.0797	156.322	191.036
NCU05988	7.20021	10.1178	50.7799	64.1607
NCU12126	88.1701	86.2102	12.1891	13.2552
NCU12036	0.0	0.0	2.44401	15.9032
NCU12125	19.6617	12.459	8.79549	10.5507
NCU05994	3.78188	6.45263	59.9786	72.2598
NCU05995	5406.53	2415.35	1229.06	1384.58
NCU17126	0.472123	0.247655	0.65731	2.26429
NCU05998	0.0	0.0	0.798036	2.87465
NCU05999	69.4769	79.9511	225.312	185.595
NCU06001	17.833	14.9799	40.4436	38.1174
NCU06006	27.1329	10.1551	10.0161	13.7164
NCU06008	104.151	91.0401	16.4146	13.911
NCU06012	41.4807	21.1516	47.6693	53.2929
NCU17123	16.5454	9.32131	8.40336	9.97924
NCU06013	14.6821	7.70218	8.91619	12.7061
NCU09868	60.0313	433.094	22.5493	26.9506
NCU09866	13.5974	21.7637	25.3862	35.3069
NCU09865	0.327712	0.128813	2.05514	1.17981
NCU09864	334.85	96.3878	34.8148	25.9067
NCU09861	34.3749	51.2745	74.953	95.0126
NCU09859	0.515849	0.135025	1.00766	1.23945
NCU04089	2.92338	2.19961	41.6842	39.9368
NCU04087	87.3023	93.8429	98.0105	112.766
NCU04086	24.0419	35.3369	3.20372	4.08345
NCU04085	2.88115	3.11883	142.167	138.539
NCU04083	17.6425	8.33023	4.22593	5.67205
NCU04082	28.5308	35.77	25.9229	35.3415
NCU02420	60.8257	59.707	38.9569	51.1302
NCU04081	10.5172	14.0686	7.84587	8.95093
NCU04079	11.3227	12.5729	8.02053	8.57142
NCU04078	68.0326	21.3412	45.6059	55.1324
NCU04539	25.6047	24.2861	15.8278	20.3089
NCU04077	33.9079	46.8791	16.3414	18.4077
NCU04075	46.871	30.0789	26.0151	33.0132
NCU04073	37.7166	40.0454	30.3998	37.8948
NCU04070	1.30432	2.66912	13.4306	12.0966
NCU04068	60.4574	71.8489	11.6866	13.5284
NCU04066	12.8776	8.49926	100.162	116.648
NCU04065	20.9956	14.4292	30.2553	37.7678
NCU04062	44.0527	34.9535	58.1913	79.3663
NCU04060	0.135279	0.215546	3.67958	3.64001
NCU04059	21.5372	25.9431	21.6313	22.5843
NCU04054	393.66	578.765	435.641	475.454
NCU04053	14.9413	23.0465	29.3674	36.7931
NCU04051	44.9985	62.3188	20.4926	24.9616
NCU09431	0.0	0.0	16.0307	19.883
NCU04049	17.5764	16.8178	122.623	167.429
NCU04047	70.0972	29.9807	30.2113	37.8819
NCU04046	39.8234	62.4578	12.6798	18.022
NCU04043	18.6348	16.951	15.0247	14.3116
NCU04042	85.5432	150.271	27.3592	26.5894
NCU04038	0.482309	0.667501	23.0392	32.0592
NCU04037	25.6482	27.6086	26.014	32.55
NCU04034	0.0	0.0	17.299	10.5739
NCU06868	21.2211	29.3147	17.833	18.7784
NCU04033	0.683471	0.88263	854.529	1264.56
NCU04032	48.2155	40.171	19.0342	25.1509
NCU04031	0.0	0.0	2.10292	0.70488
NCU04029	4.40168	1.85725	359.525	440.53
NCU04027	0.0	0.0	2.10689	2.28742
NCU04026	0.23118	0.0	148.219	200.871
NCU09440	0.615623	1.44364	45.927	84.7097
NCU04025	0.79224	2.43508	17.6785	22.0129
NCU04021	26.7671	19.8789	83.8959	110.549
NCU04020	164.701	124.343	40.1813	48.5189
NCU04017	41.9171	31.7042	44.0552	59.5777
NCU17116	23.2234	29.4449	11.5143	11.0525
NCU04016	391.145	232.305	35.0242	41.1662
NCU04014	20.7613	16.5008	23.5325	27.7374
NCU04013	80.6524	146.507	43.9406	52.2486
NCU12111	78.3339	71.6281	28.1685	30.4094
NCU04010	60.8784	50.7837	15.6376	16.0281
NCU04009	81.9163	62.1022	15.4715	14.8392
NCU04007	22.6063	19.8388	23.8598	25.8048
NCU04005	226.682	252.235	407.757	465.031
NCU04003	115.917	118.425	42.8236	51.5664
NCU04002	66.8081	47.4995	14.4288	15.2864
NCU03998	68.1048	53.2555	24.1681	26.4753
NCU03996	0.0	0.0	0.097905	0.361561
NCU09724	1.1583	5.23217	15.6561	24.7719
NCU03993	38.4892	33.9939	18.3514	18.0052
NCU03989	59.8754	29.2993	43.401	62.7338
NCU06942	64.0749	87.5495	33.4715	35.6111
NCU03986	20.1504	15.0356	9.73596	11.0525
NCU03985	34.8939	27.1074	6.9182	8.21442
NCU03984	4.32552	0.939951	89.5993	107.036
NCU03979	110.21	173.384	27.8426	30.0592
NCU05986	42.5619	159.934	8.87684	12.6829
NCU03976	0.0	0.0	22.8597	25.4899
NCU17114	96.1362	131.646	50.7797	51.9602
NCU03971	49.6454	45.1469	19.4981	22.4786
NCU03969	1.87836	4.03159	35.1946	37.8737
NCU03966	26.014	10.7413	4.37144	4.43128
NCU03965	19.7182	13.0005	21.1724	22.8286
NCU03964	17.2328	10.6217	11.9172	13.3412
NCU03956	45.3843	32.8798	35.826	49.5043
NCU03955	13.5227	18.0505	17.1285	26.0353
NCU03953	335.676	361.662	83.8688	93.0619
NCU03952	59.8447	31.1562	12.9706	17.1513
NCU03950	56.7028	46.2839	301.357	373.923
NCU03948	30.7865	46.1147	14.2456	12.9242
NCU02292	0.059413	0.142163	88.1385	113.35
NCU03947	97.1085	98.1859	189.558	221.116
NCU03944	62.7811	106.92	14.3649	15.1936
NCU10314	16.7915	25.7737	20.9472	28.0639
NCU03940	0.0	0.0	0.0	0.0
NCU03936	50.9089	37.2914	19.9124	23.574
NCU05949	0.0	0.914881	2.51831	1.48918
NCU03932	27.9654	21.9982	12.5885	16.1738
NCU03929	39.1062	69.067	130.292	142.372
NCU03928	45.9398	30.6013	53.848	79.2854
NCU03926	99.7102	122.539	17.6678	17.6541
NCU17108	26.4109	30.2405	35.3356	41.6168
NCU03922	28.4276	167.434	35.4051	42.4889
NCU03921	45.8664	23.3127	212.029	158.591
NCU05036	0.0	0.111776	6.73375	9.15857
NCU03918	15.6714	5.13039	9.15661	9.0168
NCU03914	22.9372	22.3613	8.75616	9.72771
NCU03913	336.034	93.8106	20.5023	25.1618
NCU03911	115.696	157.955	66.7091	78.2386
NCU03910	211.113	260.008	133.047	141.208
NCU03908	86.8704	104.328	40.9669	38.8787
NCU03907	103.11	42.3607	11.7176	17.5438
NCU03904	92.2353	164.412	192.655	209.612
NCU03903	4.71984	4.27706	5.22029	3.60929
NCU03901	110.793	91.9819	70.4398	85.3617
NCU03899	19.6532	18.5576	14.9369	20.9446
NCU03898	30.6793	35.2462	24.1587	21.2222
NCU09713	54.8119	39.8458	49.3331	70.2328
NCU03897	53.3592	76.1548	49.8382	48.0903
NCU03895	0.0	0.0	1.30988	0.792657
NCU03894	25.5211	25.2726	25.7589	16.9069
NCU03893	1294.86	488.231	238.9	304.549
NCU03954	34.4656	35.7958	47.1296	55.2746
NCU17107	3.86459	1.50842	1.44723	1.77902
NCU03892	15.7869	13.7917	12.015	16.0431
NCU15836	1.82206	1.51667	15.9215	23.6711
NCU03890	56.9347	56.2301	33.1471	38.3533
NCU03887	40.9691	97.625	240.615	319.01
NCU12119	0.0	0.0	0.468343	1.14376
NCU03885	24.0905	22.0034	44.5223	51.8169
NCU03883	88.705	77.0016	51.6863	60.4552
NCU03881	131.194	76.0314	98.7338	98.3582
NCU03879	0.0	0.0	0.0	0.0
NCU03878	16.7718	10.6603	11.8427	17.2635
NCU03877	239.639	115.268	24.6028	25.9502
NCU03876	606.424	412.764	130.622	135.541
NCU11263	101.697	67.6133	40.6289	51.1878
NCU03863	5.91507	3.29162	4.36371	6.75135
NCU05989	210.904	491.655	176.122	200.471
NCU03862	14.4955	10.7819	8.1219	7.68069
NCU03858	131.352	77.9262	35.4906	40.7746
NCU03857	182.493	327.412	60.9249	68.2163
NCU03856	0.0	0.0	0.0	0.0
NCU03851	37.8644	26.7942	24.6152	29.3023
NCU12121	27.0909	18.4651	12.3673	11.2683
NCU03848	67.2733	47.4077	19.6064	26.021
NCU03847	20.6951	17.2173	35.8112	47.898
NCU03846	21.1016	24.6752	11.4241	12.6178
NCU09871	36.9528	35.7837	11.4244	13.1371
NCU17105	2.17476	5.47529	19.0101	22.6941
NCU09872	0.0	0.0	1.45652	0.877947
NCU10009	38.4793	18.1409	40.7572	52.7697
NCU04061	67.9347	36.7325	10.6947	9.54162
NCU05485	158.437	109.668	106.941	110.632
NCU09289	0.0	0.0	0.0	0.0
NCU05488	208.142	361.976	454.646	491.395
NCU05490	513.566	684.988	835.377	993.809
NCU05491	33.3581	53.7292	58.7714	60.2485
NCU08137	148.543	168.273	295.805	226.056
NCU05494	0.0	0.0	24.33	23.797
NCU06882	159.433	115.139	133.779	168.663
NCU05495	4056.29	6022.0	7727.89	8173.7
NCU05768	30.2378	34.0727	5726.28	4434.27
NCU12104	2.03389	2.5047	19.1279	17.7765
NCU05498	1958.35	1220.31	1019.36	1004.51
NCU05503	0.0	0.0	0.627828	2.30958
NCU05505	0.0	0.0	0.0	0.0
NCU05506	0.0	0.0	2.77745	1.10442
NCU05507	1.92468	6.15943	6.34604	4.13878
NCU17101	4.95614	3.50964	1.25513	1.40176
NCU17100	1168.5	892.369	251.79	221.759
NCU05515	151.072	155.963	50.0594	74.7228
NCU12100	116.568	257.922	100.551	76.9514
NCU05517	167.767	103.246	79.5018	97.7491
NCU05518	0.931416	2.0094	72.0936	55.3117
NCU05520	7.93992	2.73166	2.4497	3.80167
NCU05522	134.638	135.35	38.4571	43.8018
NCU09428	0.165526	0.748568	0.726307	0.727098
NCU05527	67.0178	41.7153	37.3135	53.5839
NCU05528	0.0	0.0	0.0	12.1854
NCU05529	0.0	0.0	85.7707	88.9666
NCU05530	0.291291	0.229568	66.688	41.5456
NCU05535	18.3657	62.4892	47.2647	68.6967
NCU05536	34.3012	30.4796	13.8997	18.6299
NCU05537	59.955	28.3191	14.1257	15.7524
NCU05538	0.0	0.0	5.0085	6.56873
NCU12099	0.562734	0.217631	16.5273	16.7653
NCU05539	5.61332	14.382	5.0925	4.80048
NCU05540	36.1727	26.3051	25.8521	33.7999
NCU05541	52.4971	40.2548	31.235	40.4125
NCU05544	168.669	203.741	161.455	153.265
NCU05545	3.80316	7.03846	18.0756	27.8635
NCU05548	194.473	99.1987	34.4705	41.2304
NCU05550	14.3756	16.9503	46.6054	65.2046
NCU05551	68.3389	81.8401	20.7332	24.373
NCU05555	12.389	6.15784	105.219	99.943
NCU05556	0.0	0.0	0.0	0.0
NCU05558	34.0591	50.8441	19.2444	18.4277
NCU12022	3.64462	5.06147	12.7966	7.59645
NCU05559	42.3905	27.6867	10.5639	10.7988
NCU05561	6791.05	7299.9	5469.93	6583.15
NCU05563	0.076095	0.847728	12.246	7.65796
NCU05564	73.9328	58.0953	88.8317	106.237
NCU05565	16.0259	14.9437	16.2237	18.967
NCU05570	0.0	0.0	0.0	0.0
NCU05571	14.5024	7.69947	261.506	268.915
NCU05574	2.21176	0.327165	6.35335	8.68721
NCU05773	0.0	0.0	4.1845	4.79151
NCU05575	14.1111	8.41928	10.039	13.1081
NCU05576	0.0	0.0	0.0	0.0
NCU05577	9.2864	10.9112	10.6333	8.9833
NCU12097	24.5403	15.0264	50.4483	53.8915
NCU05579	14.194	8.79575	31.8338	41.694
NCU05581	1.28699	3.07045	71.54	84.268
NCU05582	32.1311	28.5423	25.4084	35.4406
NCU05583	5.14583	4.5433	13.4195	14.9282
NCU05584	0.0	0.0	0.259546	2.87391
NCU03859	70.6196	82.3944	18.8808	21.2226
NCU05586	7.971	14.3048	5.98149	6.36737
NCU05587	10.5235	9.60433	3.71743	4.37671
NCU05593	39.268	83.9895	31.4871	41.288
NCU05524	13.543	5.6024	71.0404	82.8021
NCU05532	0.0	0.0	2.39411	0.958216
NCU05594	146.221	321.439	12.9897	12.8152
NCU05595	0.672612	2.0975	7.94579	4.41795
NCU05596	2.71165	0.719331	6.0291	6.20141
NCU05597	0.066828	0.053246	10.5194	13.841
NCU05598	20.0846	103.848	5.36325	6.42408
NCU05602	33.5757	20.0327	9.41765	12.237
NCU05604	1.91968	0.417651	63.4015	58.9332
NCU05605	120.019	77.0818	13.4896	17.9186
NCU05863	4.10343	1.37601	30.9045	39.0576
NCU05606	50.8357	83.3978	21.7838	19.6977
NCU05607	38.8176	29.4646	22.9697	22.9645
NCU05614	0.0	0.0	9.78656	12.4429
NCU05617	20.4713	7.94158	5.34046	7.14239
NCU05618	1.63648	0.860912	383.268	359.869
NCU05619	2.02902	1.98784	41.0695	44.6132
NCU17086	0.174372	0.0	36.2162	32.5108
NCU05621	0.0	0.0	3.71803	2.5924
NCU05622	28.1717	14.043	20.1969	24.7466
NCU05623	108.776	112.863	49.8762	59.5025
NCU05626	3.48542	0.475269	0.0	0.245798
NCU05630	0.101558	0.322112	265.336	274.306
NCU17083	7.75045	5.57598	18.1399	22.3506
NCU08162	379.92	155.613	44.8519	48.3397
NCU05631	0.0	0.0	2.18388	1.11854
NCU05632	9.03936	6.7291	13.2485	13.5902
NCU05633	89.0938	139.375	42.7917	46.5352
NCU05634	3.16852	7.04625	12.8249	17.1689
NCU10477	166.936	184.736	169.402	179.233
NCU08128	1.8308	3.86323	5.40047	7.79795
NCU05635	39.4909	24.3167	5.34441	5.94339
NCU03962	31.1464	22.4157	19.9236	27.1399
NCU12092	0.111214	0.175576	0.091962	0.0
NCU05637	15.5269	10.497	23.5081	23.9531
NCU05638	94.7129	47.5489	130.188	140.74
NCU05639	1.18896	0.533666	63.5416	56.2118
NCU05640	10.0515	10.831	9.10863	10.0158
NCU05641	1.14621	6.35054	22.5477	17.2167
NCU05840	8.31742	12.6566	12.0179	9.50997
NCU05642	43.3995	47.7012	56.03	68.0883
NCU05644	50.1902	46.4308	32.6802	35.0747
NCU05645	52.1312	48.2563	51.4501	58.2882
NCU05650	57.2591	40.2129	22.3416	27.0993
NCU06071	0.622401	0.575597	84.07	105.205
NCU05651	19.7806	24.0515	6708.99	5021.5
NCU05653	4.77895	14.515	32.4556	32.97
NCU09800	10.1333	9.22174	11.3123	11.3478
NCU09795	0.891048	1.77763	2.61094	1.69313
NCU09792	32.5887	18.1643	123.192	157.026
NCU09791	0.073747	0.029503	2.51116	1.04404
NCU09787	8.03125	9.69652	24.1348	35.3702
NCU10010	13.032	2.72066	92.8102	121.175
NCU09786	0.15188	0.0	10.2152	6.32985
NCU09782	0.857942	3.06738	11.7962	13.9878
NCU06003	145.81	211.372	165.787	182.245
NCU09780	0.0	1.09613	100.92	124.811
NCU09779	7.13122	8.34671	2.80513	3.06456
NCU09778	34.5533	29.3617	38.3334	43.9184
NCU04850	1.41587	0.766469	423.959	446.24
NCU04848	9.93262	4.99826	23.3613	21.3062
NCU04845	23.1287	20.3368	19.1952	15.9992
NCU04844	35.1826	22.4156	4.4023	5.81085
NCU04838	22.7881	22.4232	9.06377	10.5674
NCU05959	154.044	172.074	61.7339	65.7146
NCU04834	8.63254	7.90344	39.4266	48.5838
NCU04832	27.7046	32.9367	31.844	31.6422
NCU04830	14.5832	21.11	58.4328	90.976
NCU04827	9.22436	6.32381	6.99397	10.0509
NCU04825	2.74573	2.50598	0.843393	1.7791
NCU04822	0.0	0.0	0.0	0.0
NCU04818	0.0	0.247366	0.086206	0.10614
NCU05629	0.187555	0.074439	33.987	32.2971
NCU04816	227.516	155.368	28.2327	30.8111
NCU04814	66.5518	49.0073	110.765	138.575
NCU08146	9.7017	29.0888	11.4096	12.4631
NCU04813	23.9948	18.514	9.22677	10.052
NCU04812	11.2684	8.43988	25.8609	15.4836
NCU04811	35.3979	37.1602	19.1403	25.4822
NCU05023	191.049	104.532	156.979	168.678
NCU04810	22.8787	22.0176	9.96047	11.9549
NCU04808	48.3644	27.7356	37.9201	34.2942
NCU04801	39.7984	39.0913	15.9885	20.4578
NCU04799	203.854	161.309	146.753	192.693
NCU04798	6.4805	4.90795	4.87785	4.88676
NCU04796	78.95	54.6534	261.809	227.268
NCU10732	55.5346	71.75	233.297	230.408
NCU04791	156.755	195.359	99.1468	122.059
NCU17272	0.17771	0.139437	9.23201	21.9767
NCU04790	156.845	145.392	73.2476	88.2519
NCU04785	35.3902	26.6634	5.12857	7.094
NCU04783	87.2555	65.8444	177.468	188.111
NCU04782	9.49954	10.4665	16.807	20.8658
NCU04780	73.2368	46.0947	11.8717	15.5608
NCU04778	3.6945	0.822327	90.0898	113.618
NCU02218	14.4669	18.6968	8.19136	9.77447
NCU12085	0.0	0.0	0.542398	0.0
NCU09794	321.193	134.804	55.5329	61.2917
NCU04777	38.5147	39.857	26.2497	32.2922
NCU04775	12.8734	25.4208	7.05114	9.57058
NCU04773	251.035	105.421	26.6594	31.786
NCU04772	80.9583	45.2902	15.9146	22.3771
NCU04771	22.2086	30.2826	191.357	272.17
NCU17074	17.0442	17.6752	41.6936	46.8275
NCU04768	95.7734	65.4682	12.5381	15.7248
NCU04766	10.7932	14.8079	21.2049	27.1711
NCU04765	58.7856	27.069	24.9227	29.1928
NCU04764	28.4854	38.4385	4.58331	4.87931
NCU10904	16.8912	17.7304	8.01023	8.57766
NCU04762	92.7257	94.4765	138.352	128.788
NCU04761	25.7318	32.3298	58.2079	82.3386
NCU04760	131.362	146.115	99.2581	103.845
NCU04759	179.694	279.757	350.285	393.141
NCU04755	19.9799	15.1738	9.31073	9.84088
NCU04752	0.170475	0.270963	74.3145	91.7012
NCU04748	14.6407	7.93445	7.0215	8.15861
NCU04747	48.3582	40.9192	36.6178	37.7755
NCU08123	2.60724	1.44574	73.3961	88.6809
NCU04746	0.0	0.0	0.457366	1.12347
NCU10519	35.055	20.5496	14.9214	19.6995
NCU03905	327.286	177.311	81.7741	107.344
NCU10518	56.9098	49.3437	84.3014	86.3084
NCU04742	78.457	52.8886	94.1341	116.091
NCU04741	12.9801	8.77142	9.32197	12.6996
NCU04738	27.7006	18.8906	38.6523	41.2374
NCU04736	148.759	131.46	275.332	363.279
NCU04734	4.03647	2.13869	3.33794	4.75011
NCU04819	2.0631	2.23317	3.647	4.29991
NCU04733	6.34111	3.55881	2.57305	4.06322
NCU04731	79.3414	97.2005	41.5127	42.8357
NCU04730	53.6802	72.4706	86.8122	126.577
NCU04728	3.31477	4.43799	40.6878	43.4652
NCU04726	22.8311	28.7046	13.9641	13.0534
NCU04724	22.6699	33.0397	51.12	69.559
NCU04719	1.55475	1.08511	21.8405	28.643
NCU17066	2.2631	2.55713	0.722644	0.815971
NCU12077	0.0	0.0	7.58255	9.74596
NCU04708	0.0	0.0	26.4322	25.0503
NCU04707	0.0	0.0	0.74814	0.91852
NCU04705	0.0	0.0	0.0	0.0
NCU04704	0.0	0.0	0.0	0.0
NCU04703	0.0	0.130312	0.277363	0.0
NCU05005	96.4457	107.841	113.287	125.924
NCU04702	0.0	0.0	0.265226	0.0
NCU04701	0.0	0.0	0.0	0.0
NCU04699	32.5222	56.4959	14.799	15.718
NCU04698	9.37324	22.3459	12.2948	10.4828
NCU04695	98.0869	106.245	19.5257	25.7652
NCU04694	0.110024	0.043904	1.94612	2.34207
NCU17064	22.6732	22.0913	142.04	143.506
NCU04692	6.61484	6.11563	13.4002	16.0556
NCU04691	0.905732	0.654636	0.272063	0.502621
NCU07051	1.97361	25.8572	0.0	0.419386
NCU07053	0.780141	1.73774	45.4675	42.6762
NCU07054	0.0	0.0	1.2665	2.10597
NCU10344	0.071002	0.0	13.5256	9.80922
NCU07055	0.0	0.214751	3.9507	2.66212
NCU17062	9.83485	8.08667	7.25477	9.66837
NCU07057	34.9147	45.8391	21.9948	28.6043
NCU07058	60.0665	30.1675	9.74817	13.369
NCU07059	7.38472	7.68479	45.3452	54.2481
NCU07060	26.5263	25.7396	22.2296	27.548
NCU07061	180.415	185.164	151.591	179.873
NCU09968	115.913	66.7077	38.6042	67.0086
NCU07063	28.2893	24.202	359.846	346.043
NCU17060	17.2291	21.8992	6.89813	6.26856
NCU07067	0.338977	0.338762	93.1455	112.123
NCU07069	60.1954	61.8029	86.0319	101.154
NCU07070	29.6682	16.3449	8.92994	11.8982
NCU07071	36.3396	34.2838	29.2755	32.8641
NCU07072	12.8172	20.3825	2.36382	2.26499
NCU07073	1.00565	1.39228	8.31713	8.13743
NCU07074	1.49435	4.22214	45.4976	57.3892
NCU07075	31.0123	58.7631	186.772	227.739
NCU07077	6.46969	5.20656	85.9993	123.904
NCU07078	17.6212	18.4141	4.86201	7.06661
NCU07079	99.592	93.2585	219.258	255.664
NCU07080	58.4428	43.4332	52.3254	62.6013
NCU07082	111.291	58.851	125.289	171.844
NCU07083	1.28044	4.44487	15.8688	28.2333
NCU02323	0.506468	0.265253	40.9676	59.0819
NCU07084	0.0	0.0	13.0886	18.2745
NCU07085	0.0	0.0	0.0	0.0
NCU07086	0.0	0.0	0.0	0.541467
NCU05643	0.086968	0.069099	50.6815	66.9319
NCU07087	0.0	0.643527	1.179	0.579142
NCU07089	0.0	0.168319	204.265	221.241
NCU07094	0.0	0.220453	427.102	488.566
NCU07099	0.554315	2.74254	2.77045	4.11967
NCU07100	32.4171	28.2333	32.9148	37.4735
NCU07102	15.826	13.8059	18.002	19.8252
NCU07105	0.0	0.0	10.4487	19.8468
NCU07107	0.0	0.087961	39.5316	45.9454
