Name	P6_1_quant
NEUTE1DRAFT_103753	39.9942
NEUTE1DRAFT_80073	29.4122
NEUTE1DRAFT_83631	14.9817
NEUTE1DRAFT_106578	13.3204
NEUTE1DRAFT_101071	0
NEUTE1DRAFT_49684	0
NEUTE1DRAFT_117784	266.993
NEUTE1DRAFT_63833	73.0631
NEUTE1DRAFT_19420	45.9883
NEUTE1DRAFT_62374	27.963
NEUTE1DRAFT_81912	12.7542
NEUTE1DRAFT_122482	5.21268
NEUTE1DRAFT_103047	391.791
NEUTE1DRAFT_82524	19.2899
NEUTE1DRAFT_110344	3.99887
NEUTE1DRAFT_122486	10.4774
NEUTE1DRAFT_135485	5.27762
NEUTE1DRAFT_82538	75.1466
NEUTE1DRAFT_86947	2.1385
NEUTE1DRAFT_110351	0
NEUTE1DRAFT_150359	42.0425
NEUTE1DRAFT_149128	6.42145
NEUTE1DRAFT_77947	9.70968
NEUTE1DRAFT_107743	0
NEUTE1DRAFT_22188	3.06035
NEUTE1DRAFT_148795	44.056
NEUTE1DRAFT_82541	118.221
NEUTE1DRAFT_101084	0.41232
NEUTE1DRAFT_97199	219.93
NEUTE1DRAFT_43733	2.67128
NEUTE1DRAFT_65898	43.2733
NEUTE1DRAFT_57410	20.2766
NEUTE1DRAFT_122493	7.1549
NEUTE1DRAFT_95325	832.769
NEUTE1DRAFT_122494	75.8569
NEUTE1DRAFT_82561	122.748
NEUTE1DRAFT_146346	141.532
NEUTE1DRAFT_63880	867.57
NEUTE1DRAFT_63885	143.864
NEUTE1DRAFT_122240	11.3933
NEUTE1DRAFT_115697	1151.14
NEUTE1DRAFT_63895	35.6153
NEUTE1DRAFT_146158	18.7994
NEUTE1DRAFT_81510	43.7067
NEUTE1DRAFT_122506	261.88
NEUTE1DRAFT_122510	120.954
NEUTE1DRAFT_146664	29.4475
NEUTE1DRAFT_42045	176.898
NEUTE1DRAFT_61245	271.265
NEUTE1DRAFT_123763	2.47607
NEUTE1DRAFT_122517	7.94209
NEUTE1DRAFT_24852	5.8369
NEUTE1DRAFT_88279	1.33087
NEUTE1DRAFT_101117	0.563201
NEUTE1DRAFT_82635	39.7185
NEUTE1DRAFT_63958	92.123
NEUTE1DRAFT_60460	689.706
NEUTE1DRAFT_82868	70.5923
NEUTE1DRAFT_117121	0.625713
NEUTE1DRAFT_119017	32.1344
NEUTE1DRAFT_117371	14.0078
NEUTE1DRAFT_132736	0
NEUTE1DRAFT_128823	125.618
NEUTE1DRAFT_130561	23.8892
NEUTE1DRAFT_69512	23.5652
NEUTE1DRAFT_122528	29.6414
NEUTE1DRAFT_130393	881.956
NEUTE1DRAFT_128766	30.6091
NEUTE1DRAFT_122892	99.6175
NEUTE1DRAFT_122530	23.8265
NEUTE1DRAFT_120034	32.8025
NEUTE1DRAFT_82651	6.57293
NEUTE1DRAFT_128869	9.40843
NEUTE1DRAFT_63976	95.5378
NEUTE1DRAFT_149864	90.5937
NEUTE1DRAFT_146930	17.1419
NEUTE1DRAFT_117785	3.3049
NEUTE1DRAFT_103622	215.063
NEUTE1DRAFT_130006	58.1807
NEUTE1DRAFT_63985	50.8178
NEUTE1DRAFT_63040	30.5855
NEUTE1DRAFT_82672	37.9845
NEUTE1DRAFT_126740	49.5375
NEUTE1DRAFT_146693	24.2104
NEUTE1DRAFT_82678	25.7433
NEUTE1DRAFT_122147	12.9187
NEUTE1DRAFT_82679	48.5998
NEUTE1DRAFT_77456	21.129
NEUTE1DRAFT_101761	0
NEUTE1DRAFT_125461	146.753
NEUTE1DRAFT_63999	25.7939
NEUTE1DRAFT_76779	165.913
NEUTE1DRAFT_146699	70.9254
NEUTE1DRAFT_130015	13.2211
NEUTE1DRAFT_117134	66.4851
NEUTE1DRAFT_111475	32.9273
NEUTE1DRAFT_82700	56.1569
NEUTE1DRAFT_143548	38.5213
NEUTE1DRAFT_122557	13.5285
NEUTE1DRAFT_138023	55.9186
NEUTE1DRAFT_120718	85.0284
NEUTE1DRAFT_122560	17.1788
NEUTE1DRAFT_110423	0
NEUTE1DRAFT_122564	419.719
NEUTE1DRAFT_63568	32.5915
NEUTE1DRAFT_130029	14.7502
NEUTE1DRAFT_82727	15.2538
NEUTE1DRAFT_110430	0.195195
NEUTE1DRAFT_117138	0.957534
NEUTE1DRAFT_118016	77.0665
NEUTE1DRAFT_138111	0.448066
NEUTE1DRAFT_146721	58.3928
NEUTE1DRAFT_130196	10.8038
NEUTE1DRAFT_42181	35.8273
NEUTE1DRAFT_41278	1.82869
NEUTE1DRAFT_92398	106.202
NEUTE1DRAFT_121997	8.23572
NEUTE1DRAFT_117139	3.69707
NEUTE1DRAFT_82743	7.48184
NEUTE1DRAFT_34669	17.8957
NEUTE1DRAFT_101184	126.183
NEUTE1DRAFT_138107	0.121768
NEUTE1DRAFT_132041	18.6185
NEUTE1DRAFT_145080	21.072
NEUTE1DRAFT_146727	124.381
NEUTE1DRAFT_122582	80.4891
NEUTE1DRAFT_79942	10.0711
NEUTE1DRAFT_101187	0.079089
NEUTE1DRAFT_87116	6.84636
NEUTE1DRAFT_122584	20.0041
NEUTE1DRAFT_101195	12.2167
NEUTE1DRAFT_84510	22.7999
NEUTE1DRAFT_101197	0.963574
NEUTE1DRAFT_39527	0
NEUTE1DRAFT_129667	18.7043
NEUTE1DRAFT_85493	71.4315
NEUTE1DRAFT_10111	0
NEUTE1DRAFT_64101	41.8834
NEUTE1DRAFT_46039	10.4845
NEUTE1DRAFT_147522	23.6093
NEUTE1DRAFT_112959	377.704
NEUTE1DRAFT_82782	25.2152
NEUTE1DRAFT_50233	2.05339
NEUTE1DRAFT_145917	28.4504
NEUTE1DRAFT_101200	144.148
NEUTE1DRAFT_104764	53.1539
NEUTE1DRAFT_122592	124.775
NEUTE1DRAFT_130051	432.384
NEUTE1DRAFT_84638	69.1812
NEUTE1DRAFT_42803	23.8271
NEUTE1DRAFT_73360	184.343
NEUTE1DRAFT_130052	11.1574
NEUTE1DRAFT_116928	0.917181
NEUTE1DRAFT_111453	2.92058
NEUTE1DRAFT_78026	23.9384
NEUTE1DRAFT_101209	0
NEUTE1DRAFT_119323	792.619
NEUTE1DRAFT_129076	0.958312
NEUTE1DRAFT_41330	1.04394
NEUTE1DRAFT_110733	35.9242
NEUTE1DRAFT_41032	3.92336
NEUTE1DRAFT_64117	30.6932
NEUTE1DRAFT_149377	403.432
NEUTE1DRAFT_110473	145.085
NEUTE1DRAFT_72956	31.8957
NEUTE1DRAFT_104844	3.90465
NEUTE1DRAFT_67522	30.1925
NEUTE1DRAFT_67105	12.825
NEUTE1DRAFT_66404	31.8961
NEUTE1DRAFT_101218	54.873
NEUTE1DRAFT_145950	0.867875
NEUTE1DRAFT_64124	5.45351
NEUTE1DRAFT_82808	11.3818
NEUTE1DRAFT_101263	0.987014
NEUTE1DRAFT_86047	27.1133
NEUTE1DRAFT_130058	28.0823
NEUTE1DRAFT_110481	0
NEUTE1DRAFT_61568	142.927
NEUTE1DRAFT_66314	142.893
NEUTE1DRAFT_140822	1.30348
NEUTE1DRAFT_82823	26.6599
NEUTE1DRAFT_146759	33.6153
NEUTE1DRAFT_99495	28.7963
NEUTE1DRAFT_110486	0.921025
NEUTE1DRAFT_138100	0
NEUTE1DRAFT_129512	10.9266
NEUTE1DRAFT_138101	0
NEUTE1DRAFT_138105	0.076109
NEUTE1DRAFT_92483	14.3794
NEUTE1DRAFT_101235	0.073643
NEUTE1DRAFT_43066	0.996647
NEUTE1DRAFT_141892	0
NEUTE1DRAFT_138116	0.701996
NEUTE1DRAFT_110500	0.065426
NEUTE1DRAFT_45608	0.905933
NEUTE1DRAFT_110501	2.69527
NEUTE1DRAFT_64492	37.1055
NEUTE1DRAFT_42238	0.100752
NEUTE1DRAFT_116891	24.3503
NEUTE1DRAFT_138123	0
NEUTE1DRAFT_15555	37.8642
NEUTE1DRAFT_101243	0
NEUTE1DRAFT_138131	514.21
NEUTE1DRAFT_42789	27.0791
NEUTE1DRAFT_125888	53.7556
NEUTE1DRAFT_116363	403.269
NEUTE1DRAFT_64155	12.2493
NEUTE1DRAFT_117157	0
NEUTE1DRAFT_110177	1.51566
NEUTE1DRAFT_122706	8.57764
NEUTE1DRAFT_73134	11.2442
NEUTE1DRAFT_116791	435.61
NEUTE1DRAFT_101253	51.2874
NEUTE1DRAFT_110529	147.542
NEUTE1DRAFT_124339	3.57063
NEUTE1DRAFT_64182	58.4164
NEUTE1DRAFT_48858	2.21848
NEUTE1DRAFT_87363	27.8606
NEUTE1DRAFT_110536	7.20997
NEUTE1DRAFT_138158	0.90503
NEUTE1DRAFT_138159	0
NEUTE1DRAFT_110539	0.548208
NEUTE1DRAFT_41123	0.314871
NEUTE1DRAFT_130165	18.787
NEUTE1DRAFT_138166	0.229301
NEUTE1DRAFT_149390	5.14369
NEUTE1DRAFT_42972	0.193978
NEUTE1DRAFT_120391	0.237169
NEUTE1DRAFT_42033	8.32056
NEUTE1DRAFT_110552	0.618676
NEUTE1DRAFT_106543	0
NEUTE1DRAFT_108550	5.00126
NEUTE1DRAFT_82875	46.3035
NEUTE1DRAFT_118151	2101.27
NEUTE1DRAFT_82879	15.2063
NEUTE1DRAFT_146783	9.84143
NEUTE1DRAFT_120103	15.1457
NEUTE1DRAFT_82884	4.80352
NEUTE1DRAFT_138181	0
NEUTE1DRAFT_41272	1.11722
NEUTE1DRAFT_82888	10.3248
NEUTE1DRAFT_72381	51.4482
NEUTE1DRAFT_113458	0
NEUTE1DRAFT_101282	1.27689
NEUTE1DRAFT_117672	998.58
NEUTE1DRAFT_60632	50.4508
NEUTE1DRAFT_101283	0.529649
NEUTE1DRAFT_25396	10.8648
NEUTE1DRAFT_117608	61.557
NEUTE1DRAFT_146791	2.86382
NEUTE1DRAFT_138333	0.627211
NEUTE1DRAFT_64214	18.2633
NEUTE1DRAFT_68973	26.4692
NEUTE1DRAFT_67946	478.368
NEUTE1DRAFT_129007	66.2102
NEUTE1DRAFT_128907	22.6945
NEUTE1DRAFT_45276	0
NEUTE1DRAFT_64217	140.394
NEUTE1DRAFT_41308	0.872749
NEUTE1DRAFT_44964	0
NEUTE1DRAFT_149684	10.9553
NEUTE1DRAFT_82900	25.2967
NEUTE1DRAFT_83404	131.365
NEUTE1DRAFT_117169	33.1187
NEUTE1DRAFT_42477	1.63035
NEUTE1DRAFT_99007	43.1662
NEUTE1DRAFT_128600	4.45941
NEUTE1DRAFT_41518	22.6262
NEUTE1DRAFT_125257	14.4935
NEUTE1DRAFT_41284	1.51023
NEUTE1DRAFT_136910	9.83829
NEUTE1DRAFT_144607	0.604052
NEUTE1DRAFT_42150	0
NEUTE1DRAFT_138203	145.845
NEUTE1DRAFT_116136	17.5632
NEUTE1DRAFT_117170	165.292
NEUTE1DRAFT_101302	0
NEUTE1DRAFT_106544	106.767
NEUTE1DRAFT_59660	642.566
NEUTE1DRAFT_57651	34.4802
NEUTE1DRAFT_147471	41.7367
NEUTE1DRAFT_101303	0.488993
NEUTE1DRAFT_82913	45.7253
NEUTE1DRAFT_122647	65.3266
NEUTE1DRAFT_118336	0.778005
NEUTE1DRAFT_102682	69.4222
NEUTE1DRAFT_101309	4.02124
NEUTE1DRAFT_118893	0.980465
NEUTE1DRAFT_95973	591.52
NEUTE1DRAFT_123508	28.3951
NEUTE1DRAFT_82915	0.13228
NEUTE1DRAFT_47093	100.33
NEUTE1DRAFT_82917	60.5982
NEUTE1DRAFT_64239	54.8566
NEUTE1DRAFT_53254	5.46495
NEUTE1DRAFT_82922	16.0226
NEUTE1DRAFT_82928	3.61444
NEUTE1DRAFT_45658	1538.79
NEUTE1DRAFT_64252	73.0678
NEUTE1DRAFT_121061	12.4566
NEUTE1DRAFT_76708	12.567
NEUTE1DRAFT_110592	14.4636
NEUTE1DRAFT_149300	17.3205
NEUTE1DRAFT_120733	184.351
NEUTE1DRAFT_45155	71.6637
NEUTE1DRAFT_91120	80.0325
NEUTE1DRAFT_144161	172.355
NEUTE1DRAFT_144261	23.3688
NEUTE1DRAFT_84766	25.1545
NEUTE1DRAFT_67498	12.93
NEUTE1DRAFT_87150	48.1075
NEUTE1DRAFT_138219	632.559
NEUTE1DRAFT_124911	12.6183
NEUTE1DRAFT_64260	89.5764
NEUTE1DRAFT_82948	6.95866
NEUTE1DRAFT_41133	2.62492
NEUTE1DRAFT_125994	48.6826
NEUTE1DRAFT_149435	49.8079
NEUTE1DRAFT_119948	8.12144
NEUTE1DRAFT_102275	74.3793
NEUTE1DRAFT_43041	0
NEUTE1DRAFT_110600	2.80122
NEUTE1DRAFT_101331	52.6979
NEUTE1DRAFT_82952	118.621
NEUTE1DRAFT_99573	39.5331
NEUTE1DRAFT_138232	53.7667
NEUTE1DRAFT_150523	18.3835
NEUTE1DRAFT_121677	90.0575
NEUTE1DRAFT_117180	24.3018
NEUTE1DRAFT_122669	11.9333
NEUTE1DRAFT_82959	16.1391
NEUTE1DRAFT_40163	0
NEUTE1DRAFT_117181	2.0564
NEUTE1DRAFT_64282	41.3029
NEUTE1DRAFT_64288	10.5754
NEUTE1DRAFT_109796	0.202128
NEUTE1DRAFT_130129	14.1532
NEUTE1DRAFT_82979	10.2176
NEUTE1DRAFT_64300	35.2798
NEUTE1DRAFT_89091	20.8119
NEUTE1DRAFT_82983	0.510996
NEUTE1DRAFT_87270	13.9242
NEUTE1DRAFT_85576	32.2956
NEUTE1DRAFT_123293	8.32741
NEUTE1DRAFT_89878	21.5058
NEUTE1DRAFT_130134	1936.75
NEUTE1DRAFT_82145	99.9363
NEUTE1DRAFT_60919	18.8687
NEUTE1DRAFT_95095	1698.44
NEUTE1DRAFT_119286	156.153
NEUTE1DRAFT_128403	14.9663
NEUTE1DRAFT_117193	497.508
NEUTE1DRAFT_118435	258.395
NEUTE1DRAFT_131280	7.08349
NEUTE1DRAFT_122178	74.6221
NEUTE1DRAFT_146837	69.5143
NEUTE1DRAFT_123438	14.1346
NEUTE1DRAFT_122689	4.73634
NEUTE1DRAFT_119202	265.294
NEUTE1DRAFT_130139	14.2034
NEUTE1DRAFT_117702	92.7082
NEUTE1DRAFT_98776	6412.87
NEUTE1DRAFT_64329	12.4437
NEUTE1DRAFT_117196	260.74
NEUTE1DRAFT_126061	79.8161
NEUTE1DRAFT_110635	2.60285
NEUTE1DRAFT_122693	28.2657
NEUTE1DRAFT_117210	52.2486
NEUTE1DRAFT_64338	97.3299
NEUTE1DRAFT_146941	14.0276
NEUTE1DRAFT_71412	64.1186
NEUTE1DRAFT_121881	13.1879
NEUTE1DRAFT_83020	19.2899
NEUTE1DRAFT_49082	0.317291
NEUTE1DRAFT_147315	26.5795
NEUTE1DRAFT_117198	523.189
NEUTE1DRAFT_64351	110.248
NEUTE1DRAFT_120414	9.61238
NEUTE1DRAFT_147350	11.241
NEUTE1DRAFT_94679	0
NEUTE1DRAFT_86146	11.5746
NEUTE1DRAFT_142124	366.333
NEUTE1DRAFT_83030	3.39484
NEUTE1DRAFT_117766	2.87446
NEUTE1DRAFT_83038	18.4509
NEUTE1DRAFT_130153	15.8162
NEUTE1DRAFT_126741	36.5608
NEUTE1DRAFT_144256	3.50343
NEUTE1DRAFT_83045	38.9113
NEUTE1DRAFT_48737	147.064
NEUTE1DRAFT_64368	33.3462
NEUTE1DRAFT_83047	27.667
NEUTE1DRAFT_73152	11.7644
NEUTE1DRAFT_48135	0
NEUTE1DRAFT_101385	0
NEUTE1DRAFT_150386	44.0391
NEUTE1DRAFT_110654	525.092
NEUTE1DRAFT_44754	17.7894
NEUTE1DRAFT_127218	18.2418
NEUTE1DRAFT_83055	36.6918
NEUTE1DRAFT_150323	10.1173
NEUTE1DRAFT_27166	17.4737
NEUTE1DRAFT_64379	40.1358
NEUTE1DRAFT_130724	24.6906
NEUTE1DRAFT_34872	0
NEUTE1DRAFT_46797	116.54
NEUTE1DRAFT_110659	7.43519
NEUTE1DRAFT_117207	3.09159
NEUTE1DRAFT_146869	20.8776
NEUTE1DRAFT_83087	37.1812
NEUTE1DRAFT_68852	36.821
NEUTE1DRAFT_122775	367.697
NEUTE1DRAFT_81160	52.0795
NEUTE1DRAFT_83093	31.8561
NEUTE1DRAFT_147535	180.829
NEUTE1DRAFT_112290	0
NEUTE1DRAFT_129246	16.1309
NEUTE1DRAFT_117213	765.722
NEUTE1DRAFT_124928	8.86666
NEUTE1DRAFT_107668	59.5166
NEUTE1DRAFT_123398	48.2177
NEUTE1DRAFT_34784	5.57349
NEUTE1DRAFT_122734	0.045844
NEUTE1DRAFT_110354	331.562
NEUTE1DRAFT_117367	11.3103
NEUTE1DRAFT_88206	96.33
NEUTE1DRAFT_138312	16.6447
NEUTE1DRAFT_90806	30.6331
NEUTE1DRAFT_117497	132.42
NEUTE1DRAFT_101523	0.613661
NEUTE1DRAFT_138314	1.57296
NEUTE1DRAFT_123655	38.1063
NEUTE1DRAFT_83106	29.0506
NEUTE1DRAFT_147125	15.9927
NEUTE1DRAFT_83111	16.0018
NEUTE1DRAFT_60053	200.869
NEUTE1DRAFT_43904	35.2101
NEUTE1DRAFT_132025	58.6445
NEUTE1DRAFT_117220	20.4258
NEUTE1DRAFT_83139	21.9783
NEUTE1DRAFT_69785	246.585
NEUTE1DRAFT_144536	150.781
NEUTE1DRAFT_122749	5.42067
NEUTE1DRAFT_39715	0.785386
NEUTE1DRAFT_110707	28.5297
NEUTE1DRAFT_83144	5.74259
NEUTE1DRAFT_83149	44.2024
NEUTE1DRAFT_122754	25.5901
NEUTE1DRAFT_135107	82.2818
NEUTE1DRAFT_122755	19.3282
NEUTE1DRAFT_44038	0
NEUTE1DRAFT_142197	30.6534
NEUTE1DRAFT_129627	21.156
NEUTE1DRAFT_64481	19.6289
NEUTE1DRAFT_83163	57.7328
NEUTE1DRAFT_83167	2.55939
NEUTE1DRAFT_119079	133.321
NEUTE1DRAFT_89978	8.30091
NEUTE1DRAFT_83174	40.9412
NEUTE1DRAFT_146910	19.1394
NEUTE1DRAFT_64505	50.7323
NEUTE1DRAFT_55847	1.10464
NEUTE1DRAFT_103075	0
NEUTE1DRAFT_147855	38.2212
NEUTE1DRAFT_123044	262.107
NEUTE1DRAFT_56597	232.014
NEUTE1DRAFT_81182	122.108
NEUTE1DRAFT_130213	4.4669
NEUTE1DRAFT_48868	0
NEUTE1DRAFT_83195	11.9926
NEUTE1DRAFT_118122	0
NEUTE1DRAFT_116279	6.90292
NEUTE1DRAFT_43047	4.60667
NEUTE1DRAFT_101454	3.51157
NEUTE1DRAFT_124505	29.4356
NEUTE1DRAFT_64521	8.48234
NEUTE1DRAFT_115953	72.0238
NEUTE1DRAFT_122771	3.95928
NEUTE1DRAFT_122772	7.16564
NEUTE1DRAFT_130221	11.4416
NEUTE1DRAFT_102155	0.265534
NEUTE1DRAFT_83214	207.326
NEUTE1DRAFT_122777	55.7138
NEUTE1DRAFT_64543	26.4401
NEUTE1DRAFT_128312	1.61404
NEUTE1DRAFT_85068	41.347
NEUTE1DRAFT_130226	23.8551
NEUTE1DRAFT_80763	18.9676
NEUTE1DRAFT_130227	273.341
NEUTE1DRAFT_83233	70.8429
NEUTE1DRAFT_116788	1169.83
NEUTE1DRAFT_138380	0.265534
NEUTE1DRAFT_118241	734.101
NEUTE1DRAFT_138382	6.71791
NEUTE1DRAFT_110752	0
NEUTE1DRAFT_44798	22.5784
NEUTE1DRAFT_105069	3.22036
NEUTE1DRAFT_147601	13.4987
NEUTE1DRAFT_146938	8.37569
NEUTE1DRAFT_18592	0
NEUTE1DRAFT_139454	3.86279
NEUTE1DRAFT_83242	48.2741
NEUTE1DRAFT_78359	73.2575
NEUTE1DRAFT_64568	125.41
NEUTE1DRAFT_89323	50.3085
NEUTE1DRAFT_101478	10.4438
NEUTE1DRAFT_122790	97.3171
NEUTE1DRAFT_142087	27.2513
NEUTE1DRAFT_45909	41.7598
NEUTE1DRAFT_49266	0
NEUTE1DRAFT_44713	0.275554
NEUTE1DRAFT_45543	39.5079
NEUTE1DRAFT_85717	1.87316
NEUTE1DRAFT_146946	10.2643
NEUTE1DRAFT_136396	0
NEUTE1DRAFT_44221	208.996
NEUTE1DRAFT_146950	35.5658
NEUTE1DRAFT_81495	34.9249
NEUTE1DRAFT_83275	8.49933
NEUTE1DRAFT_130250	41.3708
NEUTE1DRAFT_32406	25.0698
NEUTE1DRAFT_122803	11.111
NEUTE1DRAFT_122251	22.4475
NEUTE1DRAFT_64610	14.8357
NEUTE1DRAFT_110779	0
NEUTE1DRAFT_44316	2.75898
NEUTE1DRAFT_122806	6.94613
NEUTE1DRAFT_145472	51.3975
NEUTE1DRAFT_18812	0
NEUTE1DRAFT_101517	0
NEUTE1DRAFT_101519	0
NEUTE1DRAFT_143468	0
NEUTE1DRAFT_79830	11.7302
NEUTE1DRAFT_34046	38.0587
NEUTE1DRAFT_117674	5.97434
NEUTE1DRAFT_122818	1.95067
NEUTE1DRAFT_146972	12.0991
NEUTE1DRAFT_64648	97.0933
NEUTE1DRAFT_93013	19.9186
NEUTE1DRAFT_133628	8.33689
NEUTE1DRAFT_110802	39.0235
NEUTE1DRAFT_121086	67.7926
NEUTE1DRAFT_101532	14.9189
NEUTE1DRAFT_122829	1.8147
NEUTE1DRAFT_120917	90.1384
NEUTE1DRAFT_123428	75.8259
NEUTE1DRAFT_117858	1427.6
NEUTE1DRAFT_114638	2.02072
NEUTE1DRAFT_130277	82.2548
NEUTE1DRAFT_150983	102.21
NEUTE1DRAFT_101541	151.836
NEUTE1DRAFT_122834	0.265825
NEUTE1DRAFT_101544	0
NEUTE1DRAFT_99220	130.437
NEUTE1DRAFT_146985	64.9234
NEUTE1DRAFT_117254	5.28147
NEUTE1DRAFT_64645	17.622
NEUTE1DRAFT_117255	442.388
NEUTE1DRAFT_97371	0
NEUTE1DRAFT_83362	13.0974
NEUTE1DRAFT_89784	10.0008
NEUTE1DRAFT_141018	33.2892
NEUTE1DRAFT_81975	70.7032
NEUTE1DRAFT_146992	23.7808
NEUTE1DRAFT_113518	0.149024
NEUTE1DRAFT_117257	38.7677
NEUTE1DRAFT_50659	5.50871
NEUTE1DRAFT_45232	0
NEUTE1DRAFT_117312	327.663
NEUTE1DRAFT_117258	253.482
NEUTE1DRAFT_64719	32.3214
NEUTE1DRAFT_118729	1.6235
NEUTE1DRAFT_130301	40.0762
NEUTE1DRAFT_141326	1.11933
NEUTE1DRAFT_43780	0
NEUTE1DRAFT_143493	19.3003
NEUTE1DRAFT_46540	59.3447
NEUTE1DRAFT_130304	103.816
NEUTE1DRAFT_147008	42.9446
NEUTE1DRAFT_101579	17.3936
NEUTE1DRAFT_83429	8.62147
NEUTE1DRAFT_53103	13.9185
NEUTE1DRAFT_117800	167.083
NEUTE1DRAFT_130314	57.9744
NEUTE1DRAFT_142350	6.26906
NEUTE1DRAFT_147020	66.3722
NEUTE1DRAFT_144834	14.2652
NEUTE1DRAFT_83449	6.72245
NEUTE1DRAFT_141996	233.055
NEUTE1DRAFT_130319	16.662
NEUTE1DRAFT_118446	333.376
NEUTE1DRAFT_83454	677.274
NEUTE1DRAFT_108131	0.832233
NEUTE1DRAFT_83456	31.6654
NEUTE1DRAFT_118717	38.6492
NEUTE1DRAFT_120007	9.70003
NEUTE1DRAFT_83457	11.3985
NEUTE1DRAFT_101600	0.522547
NEUTE1DRAFT_83460	190.06
NEUTE1DRAFT_122884	198.142
NEUTE1DRAFT_124070	49.307
NEUTE1DRAFT_75176	8.46378
NEUTE1DRAFT_101607	23.8431
NEUTE1DRAFT_83471	55.3479
NEUTE1DRAFT_130327	24.6568
NEUTE1DRAFT_111675	2.89311
NEUTE1DRAFT_77828	11.6311
NEUTE1DRAFT_83483	22.149
NEUTE1DRAFT_135656	0
NEUTE1DRAFT_83486	8.44184
NEUTE1DRAFT_126419	65.4076
NEUTE1DRAFT_117284	0
NEUTE1DRAFT_117639	104.596
NEUTE1DRAFT_133995	16.1544
NEUTE1DRAFT_82608	32.9435
NEUTE1DRAFT_147039	29.5817
NEUTE1DRAFT_101622	0.578559
NEUTE1DRAFT_101625	1.66553
NEUTE1DRAFT_59088	29.5219
NEUTE1DRAFT_76964	8.80244
NEUTE1DRAFT_61655	64.8782
NEUTE1DRAFT_101626	194.274
NEUTE1DRAFT_120338	10.5408
NEUTE1DRAFT_138517	24.7927
NEUTE1DRAFT_64833	149.971
NEUTE1DRAFT_138524	0.549472
NEUTE1DRAFT_130900	15.7851
NEUTE1DRAFT_64837	46.5212
NEUTE1DRAFT_137493	82.4493
NEUTE1DRAFT_45725	0
NEUTE1DRAFT_27368	652.63
NEUTE1DRAFT_64848	48.3767
NEUTE1DRAFT_122918	89.8681
NEUTE1DRAFT_118744	12.642
NEUTE1DRAFT_71440	17.1655
NEUTE1DRAFT_117297	58.872
NEUTE1DRAFT_91795	29.0373
NEUTE1DRAFT_64865	18.1909
NEUTE1DRAFT_117300	541.465
NEUTE1DRAFT_101650	3.97199
NEUTE1DRAFT_80968	268.835
NEUTE1DRAFT_122957	113.061
NEUTE1DRAFT_74823	26.9741
NEUTE1DRAFT_83561	233.049
NEUTE1DRAFT_45013	1.50854
NEUTE1DRAFT_85372	70.943
NEUTE1DRAFT_110901	122.154
NEUTE1DRAFT_101659	0.34405
NEUTE1DRAFT_133809	10.495
NEUTE1DRAFT_108229	1.36668
NEUTE1DRAFT_122405	22.4047
NEUTE1DRAFT_83569	8.58159
NEUTE1DRAFT_44810	1.94497
NEUTE1DRAFT_101667	0
NEUTE1DRAFT_117311	0
NEUTE1DRAFT_139294	2.92087
NEUTE1DRAFT_64918	47.7534
NEUTE1DRAFT_145465	83.2515
NEUTE1DRAFT_44324	6.24451
NEUTE1DRAFT_61271	4.74977
NEUTE1DRAFT_42455	112.146
NEUTE1DRAFT_147084	25.6997
NEUTE1DRAFT_44048	29.9861
NEUTE1DRAFT_103221	5.76935
NEUTE1DRAFT_78895	12.9987
NEUTE1DRAFT_64926	43.8075
NEUTE1DRAFT_139201	28.9804
NEUTE1DRAFT_101691	1.36624
NEUTE1DRAFT_90897	25.241
NEUTE1DRAFT_146342	84.8468
NEUTE1DRAFT_117443	122.649
NEUTE1DRAFT_71839	7.40269
NEUTE1DRAFT_117317	170.127
NEUTE1DRAFT_85607	5.22092
NEUTE1DRAFT_123290	13.4
NEUTE1DRAFT_64944	18.3321
NEUTE1DRAFT_55917	0.458306
NEUTE1DRAFT_117321	25.0989
NEUTE1DRAFT_124287	66.9835
NEUTE1DRAFT_116219	1177.89
NEUTE1DRAFT_102355	0
NEUTE1DRAFT_117322	0.663806
NEUTE1DRAFT_67217	102.271
NEUTE1DRAFT_122969	10.4096
NEUTE1DRAFT_113704	3.47135
NEUTE1DRAFT_147885	6.76335
NEUTE1DRAFT_91028	4.80366
NEUTE1DRAFT_118297	121.247
NEUTE1DRAFT_101707	10.44
NEUTE1DRAFT_117324	1.04075
NEUTE1DRAFT_81283	6.57905
NEUTE1DRAFT_101710	0
NEUTE1DRAFT_150867	19.9043
NEUTE1DRAFT_149019	39.5451
NEUTE1DRAFT_130390	60.8003
NEUTE1DRAFT_122974	0
NEUTE1DRAFT_83741	172.393
NEUTE1DRAFT_146569	22.9377
NEUTE1DRAFT_130833	8.77744
NEUTE1DRAFT_147102	15.6213
NEUTE1DRAFT_117329	2728.18
NEUTE1DRAFT_122979	141.937
NEUTE1DRAFT_117683	228.899
NEUTE1DRAFT_118553	214.671
NEUTE1DRAFT_148439	14.6108
NEUTE1DRAFT_134202	1477.49
NEUTE1DRAFT_78189	31.6281
NEUTE1DRAFT_130396	29.8536
NEUTE1DRAFT_65975	42.3107
NEUTE1DRAFT_77514	66.1291
NEUTE1DRAFT_122981	9.42628
NEUTE1DRAFT_117333	4.57156
NEUTE1DRAFT_147110	380.137
NEUTE1DRAFT_126848	71.0912
NEUTE1DRAFT_139071	0
